Source,Main Measure,Detailed Measure,Region,Age,Race,Units,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,
REMI v3.1,Population,Total Population,King County,Ages 65+,White-NonHispanic,Thousands,153.943,152.987,152.555,152.18,153.254,153.202,155.078,158.455,164.73,169.908,174.781,184.204,191.232,197.838,204.4,210.676,216.334,221.25,226.529,224.104,227.588,233.947,240.253,246.286,252.333,258.646,264.885,271.064,276.982,281.816,285.832,289.535,293.376,298.218,303.795,308.843,311.717,313.283,314.5,316.169,317.744,319.657,321.947,324.36,327.657,331.34,335.223,339.743,344.07,349.393,354.857,360.042,365.49,371.406,378.004,384.552,389.653,393.982,397.398,400.002,
REMI v3.1,Population,Total Population,King County,Ages 65+,Black-NonHispanic,Thousands,6.349,6.432,6.563,6.685,6.959,7.173,7.322,7.531,7.885,8.321,8.697,9.25,9.773,10.383,11.057,11.71,12.356,13.067,13.781,14.061,14.658,15.551,16.444,17.33,18.298,19.371,20.372,21.328,22.266,23.209,24.057,24.875,25.708,26.626,27.731,28.847,29.8,30.63,31.473,32.393,33.393,34.452,35.41,36.495,37.753,38.992,40.311,41.804,43.273,44.873,46.52,48.063,49.607,51.32,53.17,54.861,56.586,58.22,59.674,60.997,
REMI v3.1,Population,Total Population,King County,Ages 65+,Other-NonHispanic,Thousands,19.028,19.817,20.715,21.569,22.725,23.98,25.124,26.212,27.832,29.512,31.29,33.483,35.902,38.69,41.63,44.463,47.265,50.165,53.199,54.587,57.378,59.731,62.129,64.523,67.204,69.935,72.731,75.761,78.85,81.922,84.804,87.792,91.163,94.858,98.94,103.328,107.529,111.764,116.016,120.089,124.242,128.717,133.404,138.421,143.925,149.728,156.155,163.147,170.34,177.688,185.468,193.48,201.9,211.554,222.468,233.758,244.092,253.518,262.73,271.496,
REMI v3.1,Population,Total Population,King County,Ages 65+,Hispanic,Thousands,2.595,2.799,2.967,3.162,3.386,3.585,3.747,3.953,4.364,4.718,5.065,5.526,6.073,6.612,7.147,7.653,8.141,8.633,9.258,9.694,10.336,11.149,12.012,12.954,13.997,15.019,16.179,17.454,18.699,19.887,21.19,22.576,24.076,25.698,27.495,29.365,31.244,33.081,35.027,37.014,39.088,41.257,43.417,45.454,47.666,49.939,52.518,54.98,57.367,60.042,62.848,65.629,68.494,71.337,74.465,77.487,80.617,83.836,87.023,90.38,
REMI v3.1,Population,Total Population,Kitsap County,All Ages (0-100),All Races,Thousands,234.513,238.129,239.758,241.96,239.806,245.054,244.105,246.912,248.8,251.762,254.685,255.017,253.403,254.705,260.904,265.159,268.681,271.938,274.963,275.66,274.314,275.237,276.081,277.01,277.929,278.954,279.885,280.745,281.693,282.746,283.726,284.682,285.768,286.848,287.892,288.859,289.758,290.557,291.279,291.916,292.518,293.066,293.584,294.097,294.618,295.164,295.772,296.464,297.22,298.051,298.944,299.958,301.05,302.189,303.403,304.685,306.012,307.387,308.786,310.189,
REMI v3.1,Population,Total Population,Kitsap County,All Ages (0-100),White-NonHispanic,Thousands,193.196,195.445,196.239,197.179,194.635,197.811,196.45,197.668,198.319,199.388,200.346,199.845,198.313,198.765,202.285,204.554,206,207.456,208.449,208.088,206.97,206.753,206.491,206.323,206.109,205.939,205.688,205.368,205.099,204.891,204.611,204.309,204.069,203.807,203.501,203.126,202.693,202.181,201.608,200.971,200.306,199.599,198.865,198.124,197.386,196.661,195.974,195.338,194.743,194.193,193.68,193.237,192.836,192.459,192.123,191.822,191.544,191.293,191.055,190.817,
REMI v3.1,Population,Total Population,Kitsap County,All Ages (0-100),Black-NonHispanic,Thousands,6.469,6.559,6.353,6.42,6.092,6.395,6.198,6.348,6.295,6.408,6.734,6.774,6.625,6.505,6.968,7.136,7.363,7.593,7.938,8.065,7.755,7.871,7.942,7.985,8.056,8.148,8.233,8.315,8.395,8.478,8.557,8.621,8.706,8.792,8.879,8.966,9.049,9.129,9.206,9.279,9.348,9.415,9.481,9.546,9.612,9.679,9.748,9.819,9.892,9.966,10.041,10.126,10.215,10.308,10.404,10.503,10.606,10.712,10.82,10.929,
REMI v3.1,Population,Total Population,Kitsap County,All Ages (0-100),Other-NonHispanic,Thousands,24.543,25.138,25.687,26.18,26.558,27.358,27.663,28.556,29.103,30.055,30.617,30.886,30.969,31.462,32.546,33.453,34.402,34.954,35.626,36.041,36.195,36.746,37.334,37.946,38.553,39.179,39.807,40.437,41.095,41.78,42.468,43.173,43.901,44.639,45.381,46.117,46.849,47.567,48.273,48.964,49.65,50.325,50.994,51.661,52.327,52.997,53.677,54.374,55.086,55.816,56.563,57.335,58.131,58.945,59.784,60.647,61.528,62.428,63.34,64.26,
REMI v3.1,Population,Total Population,Kitsap County,All Ages (0-100),Hispanic,Thousands,10.305,10.987,11.479,12.181,12.521,13.49,13.794,14.34,15.083,15.911,16.988,17.512,17.497,17.972,19.104,20.016,20.916,21.936,22.95,23.466,23.394,23.867,24.314,24.756,25.211,25.687,26.157,26.625,27.104,27.598,28.09,28.579,29.092,29.611,30.131,30.65,31.167,31.68,32.192,32.701,33.214,33.727,34.244,34.766,35.294,35.828,36.373,36.931,37.499,38.076,38.66,39.26,39.867,40.477,41.093,41.713,42.333,42.954,43.572,44.184,
REMI v3.1,Population,Total Population,Kitsap County,Ages 0-4,All Races,Thousands,15.113,14.958,15.008,15.034,14.688,14.857,14.393,14.446,14.615,14.88,14.911,14.982,14.566,14.359,15.088,15.383,15.664,15.67,15.532,15.105,14.345,14.484,14.752,15.188,15.466,15.811,15.752,15.681,15.619,15.579,15.542,15.516,15.512,15.52,15.538,15.565,15.598,15.633,15.663,15.689,15.711,15.725,15.736,15.749,15.762,15.776,15.798,15.83,15.867,15.916,15.974,16.049,16.136,16.234,16.347,16.473,16.604,16.737,16.865,16.982,
REMI v3.1,Population,Total Population,Kitsap County,Ages 0-4,White-NonHispanic,Thousands,11.019,10.82,10.757,10.717,10.359,10.409,10.05,9.973,9.933,9.97,9.927,10.016,9.796,9.66,10.085,10.3,10.35,10.235,9.93,9.462,8.941,8.859,8.858,8.962,9.014,9.188,9.078,8.961,8.854,8.765,8.681,8.608,8.555,8.514,8.486,8.471,8.466,8.469,8.475,8.483,8.488,8.487,8.479,8.465,8.445,8.42,8.393,8.366,8.336,8.305,8.274,8.246,8.218,8.191,8.169,8.15,8.134,8.122,8.111,8.098,
REMI v3.1,Population,Total Population,Kitsap County,Ages 0-4,Black-NonHispanic,Thousands,0.557,0.55,0.595,0.574,0.521,0.482,0.437,0.412,0.403,0.406,0.424,0.428,0.415,0.375,0.443,0.474,0.482,0.48,0.499,0.473,0.41,0.447,0.482,0.526,0.562,0.597,0.602,0.606,0.609,0.612,0.614,0.613,0.613,0.611,0.608,0.605,0.601,0.596,0.592,0.588,0.584,0.58,0.578,0.576,0.576,0.578,0.581,0.586,0.592,0.598,0.606,0.616,0.627,0.639,0.652,0.666,0.681,0.695,0.709,0.721,
REMI v3.1,Population,Total Population,Kitsap County,Ages 0-4,Other-NonHispanic,Thousands,2.214,2.225,2.232,2.226,2.27,2.372,2.349,2.441,2.536,2.647,2.637,2.594,2.489,2.477,2.609,2.713,2.795,2.747,2.854,2.872,2.771,2.84,3.002,3.227,3.356,3.447,3.492,3.533,3.573,3.613,3.654,3.698,3.744,3.791,3.836,3.879,3.915,3.944,3.961,3.969,3.971,3.968,3.964,3.962,3.964,3.97,3.982,4.001,4.026,4.061,4.106,4.16,4.225,4.299,4.384,4.478,4.576,4.676,4.774,4.868,
REMI v3.1,Population,Total Population,Kitsap County,Ages 0-4,Hispanic,Thousands,1.323,1.363,1.424,1.517,1.538,1.594,1.557,1.62,1.743,1.857,1.923,1.945,1.864,1.847,1.951,1.896,2.038,2.208,2.25,2.298,2.223,2.338,2.41,2.473,2.533,2.579,2.581,2.581,2.584,2.589,2.593,2.596,2.6,2.604,2.607,2.611,2.616,2.624,2.634,2.649,2.668,2.69,2.716,2.745,2.775,2.808,2.842,2.877,2.914,2.951,2.988,3.027,3.066,3.105,3.142,3.179,3.213,3.244,3.271,3.295,
REMI v3.1,Population,Total Population,Kitsap County,Ages 5-19,All Races,Thousands,52.673,52.582,52.268,51.68,50.593,50.234,49.252,48.947,48.479,48.309,47.579,46.48,45.572,45.081,45.102,45.139,45.29,45.503,45.626,46.315,45.748,46.023,45.975,45.475,45.131,44.743,44.703,44.611,44.616,44.777,44.95,45.085,45.209,45.431,45.613,45.785,45.986,46.305,46.778,47.096,47.486,47.485,47.483,47.484,47.501,47.535,47.587,47.664,47.757,47.866,47.989,48.134,48.295,48.457,48.63,48.808,48.99,49.183,49.387,49.601,
REMI v3.1,Population,Total Population,Kitsap County,Ages 5-19,White-NonHispanic,Thousands,40.37,40.038,39.588,38.837,37.612,36.963,35.886,35.303,34.591,34.042,33.276,32.353,31.577,31.155,31,30.762,30.592,30.553,30.401,30.758,30.3,30.591,30.543,30.085,29.639,29.135,28.881,28.594,28.35,28.2,28.009,27.856,27.63,27.483,27.252,26.99,26.834,26.755,26.773,26.751,26.86,26.704,26.56,26.43,26.324,26.238,26.173,26.13,26.102,26.089,26.084,26.094,26.107,26.117,26.121,26.116,26.098,26.067,26.024,25.967,
REMI v3.1,Population,Total Population,Kitsap County,Ages 5-19,Black-NonHispanic,Thousands,1.65,1.631,1.576,1.555,1.439,1.458,1.375,1.381,1.299,1.271,1.261,1.172,1.134,1.073,1.096,1.096,1.161,1.17,1.232,1.285,1.259,1.274,1.296,1.296,1.278,1.263,1.292,1.324,1.353,1.392,1.438,1.469,1.5,1.538,1.569,1.609,1.65,1.69,1.739,1.776,1.81,1.812,1.811,1.808,1.805,1.8,1.795,1.788,1.783,1.777,1.774,1.772,1.773,1.777,1.783,1.792,1.804,1.819,1.838,1.86,
REMI v3.1,Population,Total Population,Kitsap County,Ages 5-19,Other-NonHispanic,Thousands,7.596,7.667,7.769,7.784,7.854,7.881,7.889,8.079,8.141,8.292,8.255,8.145,8.069,8.044,8.062,8.107,8.202,8.255,8.319,8.469,8.411,8.385,8.244,8.113,8.144,8.204,8.285,8.367,8.487,8.636,8.827,8.971,9.12,9.339,9.57,9.796,9.978,10.246,10.573,10.8,10.987,11.122,11.248,11.359,11.459,11.552,11.638,11.719,11.794,11.864,11.93,11.993,12.056,12.118,12.184,12.256,12.338,12.435,12.549,12.684,
REMI v3.1,Population,Total Population,Kitsap County,Ages 5-19,Hispanic,Thousands,3.057,3.246,3.335,3.504,3.688,3.932,4.102,4.184,4.448,4.703,4.788,4.809,4.792,4.809,4.944,5.174,5.335,5.525,5.675,5.803,5.778,5.774,5.893,5.982,6.07,6.14,6.245,6.327,6.426,6.549,6.676,6.789,6.959,7.071,7.222,7.391,7.524,7.613,7.693,7.768,7.829,7.847,7.865,7.886,7.913,7.944,7.982,8.027,8.078,8.136,8.201,8.275,8.357,8.446,8.542,8.644,8.751,8.863,8.976,9.09,
REMI v3.1,Population,Total Population,Kitsap County,Ages 20-64,All Races,Thousands,141.613,144.936,146.288,148.535,147.493,151.344,150.813,152.514,153.379,154.979,157.453,156.757,154.78,154.758,158.187,159.977,161.184,162.309,163.386,163.379,161.698,160.007,158.577,157.684,156.777,156.058,155.319,154.77,154.296,154.146,154.165,154.358,154.719,155.046,155.292,155.479,155.961,156.456,156.97,157.436,157.817,158.38,158.954,159.298,159.639,159.989,160.21,160.354,160.768,161.02,161.35,161.667,162.047,162.397,162.659,162.91,163.228,163.567,163.998,164.53,
REMI v3.1,Population,Total Population,Kitsap County,Ages 20-64,White-NonHispanic,Thousands,118.535,120.879,121.757,123.091,121.929,124.367,123.565,124.219,124.513,124.974,125.796,124.352,122.396,121.705,123.236,123.701,123.711,123.789,123.621,123.124,121.695,119.466,117.609,116.291,115.013,113.826,112.621,111.542,110.576,109.953,109.514,109.128,108.902,108.664,108.378,108.058,107.939,107.903,107.858,107.725,107.441,107.289,107.107,106.737,106.315,105.915,105.455,104.929,104.535,104.08,103.662,103.227,102.776,102.353,101.912,101.476,101.102,100.794,100.509,100.315,
REMI v3.1,Population,Total Population,Kitsap County,Ages 20-64,Black-NonHispanic,Thousands,4.023,4.145,3.957,4.053,3.884,4.169,4.1,4.255,4.278,4.412,4.721,4.812,4.702,4.654,5.011,5.118,5.232,5.417,5.643,5.687,5.425,5.451,5.425,5.379,5.377,5.399,5.406,5.407,5.402,5.391,5.377,5.373,5.394,5.412,5.433,5.438,5.45,5.464,5.47,5.484,5.489,5.529,5.564,5.594,5.631,5.67,5.708,5.744,5.786,5.829,5.874,5.925,5.983,6.019,6.042,6.072,6.102,6.118,6.13,6.139,
REMI v3.1,Population,Total Population,Kitsap County,Ages 20-64,Other-NonHispanic,Thousands,13.361,13.791,14.156,14.583,14.776,15.277,15.47,15.981,16.252,16.833,17.297,17.516,17.573,17.903,18.606,19.153,19.717,20.006,20.311,20.471,20.561,20.827,21.141,21.447,21.65,21.869,22.116,22.388,22.641,22.932,23.173,23.536,23.93,24.255,24.564,24.87,25.245,25.522,25.804,26.146,26.554,26.983,27.413,27.85,28.312,28.743,29.165,29.592,30.069,30.513,30.975,31.424,31.936,32.413,32.843,33.273,33.706,34.123,34.554,35.037,
REMI v3.1,Population,Total Population,Kitsap County,Ages 20-64,Hispanic,Thousands,5.694,6.121,6.418,6.808,6.904,7.531,7.678,8.059,8.336,8.759,9.64,10.076,10.11,10.496,11.334,12.006,12.524,13.096,13.812,14.097,14.017,14.262,14.402,14.567,14.738,14.963,15.176,15.433,15.677,15.871,16.101,16.321,16.493,16.715,16.917,17.112,17.327,17.568,17.839,18.081,18.333,18.579,18.87,19.117,19.381,19.661,19.882,20.089,20.378,20.599,20.839,21.091,21.352,21.612,21.862,22.089,22.318,22.532,22.804,23.04,
REMI v3.1,Population,Total Population,Kitsap County,Ages 65+,All Races,Thousands,25.114,25.653,26.194,26.711,27.032,28.619,29.647,31.005,32.327,33.595,34.742,36.798,38.485,40.507,42.526,44.66,46.543,48.457,50.418,50.861,52.523,54.723,56.777,58.662,60.556,62.342,64.11,65.683,67.162,68.243,69.07,69.723,70.327,70.852,71.449,72.029,72.213,72.164,71.868,71.696,71.505,71.476,71.412,71.567,71.716,71.865,72.177,72.616,72.828,73.249,73.631,74.108,74.573,75.1,75.767,76.494,77.19,77.9,78.537,79.076,
REMI v3.1,Population,Total Population,Kitsap County,Ages 65+,White-NonHispanic,Thousands,23.272,23.708,24.137,24.534,24.735,26.072,26.949,28.173,29.282,30.403,31.347,33.123,34.544,36.245,37.965,39.792,41.348,42.879,44.497,44.744,46.034,47.838,49.481,50.985,52.442,53.791,55.109,56.271,57.32,57.974,58.408,58.718,58.983,59.146,59.384,59.607,59.454,59.055,58.502,58.013,57.517,57.118,56.719,56.492,56.302,56.088,55.953,55.914,55.77,55.719,55.659,55.67,55.735,55.797,55.921,56.08,56.211,56.311,56.411,56.436,
REMI v3.1,Population,Total Population,Kitsap County,Ages 65+,Black-NonHispanic,Thousands,0.239,0.233,0.225,0.238,0.248,0.286,0.286,0.3,0.315,0.318,0.328,0.362,0.373,0.404,0.418,0.448,0.489,0.526,0.564,0.62,0.661,0.699,0.739,0.784,0.84,0.888,0.933,0.979,1.031,1.082,1.128,1.165,1.199,1.231,1.269,1.314,1.348,1.379,1.406,1.432,1.466,1.494,1.529,1.567,1.599,1.63,1.664,1.7,1.732,1.762,1.787,1.813,1.832,1.873,1.927,1.973,2.02,2.08,2.143,2.209,
REMI v3.1,Population,Total Population,Kitsap County,Ages 65+,Other-NonHispanic,Thousands,1.372,1.455,1.53,1.587,1.658,1.828,1.955,2.055,2.174,2.283,2.428,2.63,2.838,3.039,3.268,3.48,3.687,3.945,4.143,4.229,4.452,4.695,4.948,5.16,5.403,5.659,5.914,6.149,6.393,6.599,6.814,6.967,7.106,7.254,7.411,7.573,7.711,7.855,7.935,8.048,8.138,8.252,8.369,8.489,8.59,8.731,8.893,9.063,9.197,9.378,9.552,9.759,9.914,10.115,10.372,10.64,10.908,11.194,11.462,11.672,
REMI v3.1,Population,Total Population,Kitsap County,Ages 65+,Hispanic,Thousands,0.231,0.257,0.302,0.352,0.391,0.433,0.457,0.477,0.556,0.591,0.638,0.683,0.73,0.82,0.875,0.94,1.02,1.107,1.214,1.268,1.376,1.492,1.609,1.733,1.871,2.004,2.155,2.284,2.417,2.589,2.72,2.873,3.039,3.221,3.385,3.535,3.7,3.875,4.025,4.203,4.384,4.612,4.794,5.019,5.225,5.415,5.667,5.938,6.129,6.39,6.633,6.867,7.092,7.315,7.546,7.801,8.051,8.316,8.52,8.76,
REMI v3.1,Population,Total Population,Pierce County,All Ages (0-100),All Races,Thousands,716.447,728.091,733.969,740.137,748.148,763.408,772.484,785.4,796.483,795.595,808.715,817.572,823.925,836.582,848.669,869.317,887.034,902.227,913.967,922.828,925.708,936.137,946.982,958.514,969.767,980.769,990.935,1000.349,1009.412,1018.318,1026.457,1034.86,1043.274,1051.511,1059.568,1067.305,1074.801,1082.047,1089.226,1096.353,1103.49,1110.619,1117.786,1125.028,1132.447,1140.067,1147.911,1155.992,1164.359,1173.011,1181.897,1191.082,1200.43,1209.906,1219.495,1229.158,1238.792,1248.326,1257.701,1266.845,
REMI v3.1,Population,Total Population,Pierce County,All Ages (0-100),White-NonHispanic,Thousands,543.009,547.315,547.848,549.065,550.803,556.669,558.454,562.472,564.387,560.078,565.914,568.533,569.55,574.077,577.299,585.479,591.598,596.096,597.545,596.274,591.556,595.09,598.618,602.641,606.444,609.965,612.845,615.143,617.12,618.905,620.117,621.403,622.607,623.619,624.445,625.007,625.363,625.513,625.575,625.566,625.525,625.443,625.348,625.263,625.252,625.328,625.505,625.787,626.203,626.75,627.398,628.184,629.03,629.913,630.823,631.741,632.612,633.404,634.088,634.629,
REMI v3.1,Population,Total Population,Pierce County,All Ages (0-100),Black-NonHispanic,Thousands,48.803,49.952,49.876,49.671,49.696,50.652,50.7,51.524,52.472,51.797,53.125,54.313,55.209,56.094,57.434,59.509,61.239,63.216,64.645,66.213,67.22,68.047,68.827,69.593,70.375,71.163,71.879,72.537,73.158,73.764,74.309,74.845,75.408,75.959,76.496,77.012,77.508,77.986,78.459,78.926,79.391,79.856,80.327,80.804,81.294,81.801,82.325,82.866,83.428,84.011,84.612,85.246,85.896,86.561,87.241,87.931,88.626,89.322,90.013,90.694,
REMI v3.1,Population,Total Population,Pierce County,All Ages (0-100),Other-NonHispanic,Thousands,82.152,85.144,87.784,90.173,93.049,96.953,100.541,104.295,108.168,110.614,113.241,115.777,117.954,121.507,125.829,131.327,136.702,141.556,146.153,150.382,153.731,157.141,160.916,164.825,168.653,172.476,176.227,179.907,183.587,187.287,190.906,194.653,198.419,202.196,205.981,209.742,213.492,217.227,220.973,224.734,228.521,232.328,236.169,240.05,243.989,247.995,252.071,256.224,260.464,264.795,269.207,273.702,278.265,282.891,287.583,292.33,297.107,301.892,306.67,311.422,
REMI v3.1,Population,Total Population,Pierce County,All Ages (0-100),Hispanic,Thousands,42.483,45.68,48.461,51.228,54.6,59.134,62.789,67.109,71.456,73.107,76.435,78.95,81.212,84.904,88.107,93.002,97.494,101.359,105.623,109.959,113.201,115.858,118.62,121.454,124.295,127.164,129.984,132.763,135.547,138.362,141.124,143.958,146.84,149.738,152.647,155.544,158.438,161.322,164.219,167.127,170.054,172.992,175.943,178.91,181.911,184.943,188.01,191.115,194.263,197.455,200.68,203.95,207.239,210.54,213.848,217.156,220.447,223.708,226.93,230.1,
REMI v3.1,Population,Total Population,Pierce County,Ages 0-4,All Races,Thousands,50.74,51.049,50.683,50.505,50.201,51.551,52.873,54.408,56.105,55.411,56.091,56.317,56.208,56.969,57.127,58.712,59.7,60.145,59.905,58.519,56.424,57.195,58.455,60.069,61.876,63.82,63.921,63.932,63.916,63.931,63.92,63.991,64.134,64.331,64.594,64.911,65.266,65.661,66.081,66.506,66.917,67.304,67.667,68.017,68.354,68.688,69.018,69.351,69.688,70.045,70.423,70.841,71.284,71.768,72.291,72.854,73.438,74.028,74.599,75.131,
REMI v3.1,Population,Total Population,Pierce County,Ages 0-4,White-NonHispanic,Thousands,32.87,32.531,31.935,31.316,30.583,30.812,30.942,31.406,31.851,31.061,31.354,31.524,31.413,31.672,31.329,31.974,31.928,31.644,30.882,29.839,28.228,28.478,28.999,29.722,30.482,31.266,30.958,30.594,30.215,29.865,29.51,29.216,28.979,28.79,28.653,28.565,28.521,28.518,28.55,28.603,28.665,28.721,28.768,28.806,28.835,28.855,28.871,28.881,28.889,28.897,28.905,28.918,28.93,28.945,28.962,28.982,28.998,29.006,28.999,28.97,
REMI v3.1,Population,Total Population,Pierce County,Ages 0-4,Black-NonHispanic,Thousands,3.943,3.944,3.772,3.584,3.444,3.553,3.624,3.586,3.724,3.619,3.573,3.554,3.627,3.61,3.739,3.802,3.944,4.054,4.138,4.131,4.047,4.242,4.422,4.675,4.898,5.127,5.124,5.112,5.099,5.088,5.072,5.058,5.05,5.043,5.041,5.042,5.047,5.059,5.076,5.099,5.125,5.154,5.185,5.219,5.253,5.29,5.328,5.364,5.401,5.44,5.48,5.523,5.571,5.624,5.68,5.74,5.804,5.866,5.926,5.981,
REMI v3.1,Population,Total Population,Pierce County,Ages 0-4,Other-NonHispanic,Thousands,8.223,8.482,8.489,8.517,8.659,8.943,9.39,9.903,10.647,10.989,11.083,11.115,11.039,11.219,11.449,11.864,12.292,12.508,12.863,12.847,12.619,12.884,13.519,14.268,14.819,15.278,15.492,15.684,15.867,16.042,16.212,16.403,16.605,16.816,17.043,17.276,17.503,17.726,17.94,18.141,18.327,18.501,18.671,18.844,19.016,19.197,19.381,19.571,19.764,19.972,20.192,20.431,20.687,20.969,21.279,21.615,21.974,22.345,22.715,23.074,
REMI v3.1,Population,Total Population,Pierce County,Ages 0-4,Hispanic,Thousands,5.704,6.092,6.487,7.088,7.515,8.243,8.917,9.513,9.883,9.743,10.081,10.123,10.129,10.468,10.61,11.072,11.536,11.939,12.021,11.702,11.53,11.591,11.514,11.404,11.677,12.149,12.347,12.541,12.735,12.936,13.126,13.314,13.501,13.682,13.857,14.028,14.195,14.358,14.514,14.662,14.8,14.928,15.042,15.148,15.25,15.346,15.438,15.534,15.634,15.736,15.847,15.968,16.096,16.23,16.371,16.516,16.662,16.811,16.96,17.106,
